IDENTITY_ID,TARGET_FLAG,OB_VC_Actv_Days,IB_VC_Actv_Days,GPRS_Actv_Days,OB_SMS_Actv_Days,IB_SMS_Actv_Days,RECH_Actv_Days,RECH_AMT,GPRS_REV,GPRS_SUB_REV,GPRS_FLAG,RECH_FLAG,GPRS_VOL_MB,Tech_Awareness,NW Experience,Sites_Perc,Target_SUB_Perc,Target_Conv_Perc
15777,1,7,22,0,28,30,3,125,0,0,0,1,0,0,0.9,0,0.0129,-0.0603
15778,1,12,20,27,22,28,8,540,102.89,203.01,1,1,2630.1,1,0.97,0.54,0.0428,0.0098
15779,0,30,29,2,6,6,7,485,0,0,1,1,0.4,0,0.95,0.42,0.0327,0.0091
15780,1,30,27,0,0,5,3,300,0,0,0,1,0,0,0.99,0.8,0.0831,0.0223
15781,0,28,15,22,1,1,4,120,0,0,1,1,82.6,1,0.91,0.41,0.0154,0.0492
15782,1,30,24,0,2,2,5,330,0,0,0,1,0,0,0.99,0.64,0.0445,0.0345
15783,1,30,28,22,17,23,1,1000,62.602,0,1,1,9930.3,1,1,0.64,0.0445,0.0345
15784,0,4,26,1,0,2,1,40,2.7,0,1,1,0,0,0.88,0.84,0.0552,-0.0028
15785,0,30,30,23,0,4,6,970,42.581,0,1,1,12949.7,1,0.97,0.79,0.0466,0.0136
15786,0,3,16,30,1,2,2,333,1.125,170,1,1,2118.1,1,1,0.9,0.0705,0.0186
15787,0,30,30,6,0,13,11,970,50.206,0,1,1,692.8,0,0.96,0.97,0.0886,0.0408
15788,0,30,24,26,3,2,4,188,13.519,0,1,1,1092.9,1,0.95,0.23,0.0269,0.0265
15789,0,6,27,8,0,0,3,150,24.3,0,1,1,0,0,1,0.39,0.0177,0.0533
15790,0,17,25,1,0,5,2,200,0.75,0,1,1,0.1,0,0.96,0.53,0.0283,0.0268
15791,1,30,29,0,0,1,2,60,0,0,0,1,0,0,0.93,0.64,0.0445,0.0345
15792,1,0,8,20,0,2,0,0,0,0,1,0,10.6,0,0,0.48,0.0586,-0.0088
15793,1,30,30,0,0,2,2,80,0,0,0,1,0,0,0.98,0.78,0.0465,0.0156
15794,0,28,30,1,23,24,4,780,0,1.2,1,1,1.6,0,0.9,0.93,0.0723,0.0294
15795,0,5,18,20,2,6,4,275,21.439,117.02,1,1,981.2,1,1,0.12,0.0004,0.072
15796,0,25,28,3,0,1,8,665,0,0,1,1,0,0,0.89,0.23,0.0269,0.0265
15797,1,21,29,16,3,4,3,500,30.493,38,1,1,1388.4,1,0.97,0.69,0.0597,-0.0104
15798,1,26,27,30,0,12,4,900,30.648,31,1,1,6489.1,1,0.96,0.99,0.0943,0.0147
15799,0,22,22,6,2,4,4,900,0,0,1,1,0,0,0.98,0.57,0.0551,0.0189
15800,1,1,0,0,0,1,1,150,0,0,0,1,0,0,1,0.12,0.0004,0.072
15801,0,5,10,3,14,14,3,165,5.49,1,1,1,0.3,0,0.96,0.57,0.0339,0.0124
15802,0,8,16,7,20,20,4,140,14.612,18,1,1,674.9,1,0.99,0.58,0.0403,0.0068
15803,0,5,22,29,9,17,5,605,32.466,345.01,1,1,3548.8,1,0.97,0.68,0.0645,0.0304
15804,1,3,7,2,7,7,1,50,0,0,1,1,0.1,0,1,0.12,0.0004,0.072
15805,0,28,30,22,23,25,5,950,55.355,0,1,1,440.5,1,1,0.56,0.0586,0.0476
15806,0,30,30,24,2,11,4,850,0,0,1,1,99.3,1,0.99,0.27,0.028,0.0253
15807,1,7,4,0,0,1,3,90,0,0,0,1,0,0,0.97,0.99,0.0943,0.0147
15808,1,5,25,8,21,22,3,250,0.856,117,1,1,1060.4,1,0.91,0.67,0.0643,0.0194
15809,1,24,22,0,0,3,5,170,0,0,0,1,0,0,0.98,0.35,0.0536,0.0118
15810,1,26,17,17,20,18,1,350,0,0,1,1,202.5,0,0.98,0.67,0.0643,0.0194
15811,0,1,4,1,1,2,1,100,61.99,18,1,1,268.6,0,0.75,0.12,0.0004,0.072
15812,0,4,15,10,0,1,2,200,14.245,84,1,1,1593,1,1,0.92,0.0643,0.0382
15813,1,27,23,0,2,7,7,370,0,0,0,1,0,0,0.97,0.07,0.0225,0.0591
15814,0,4,15,5,0,2,2,250,80.6,9,1,1,96.9,0,1,0.84,0.0552,-0.0028
15815,1,27,25,0,0,15,3,120,0,0,0,1,0,0,0.98,0.33,0.0333,0.0233
15816,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0.42,0.0327,0.0091
15817,1,21,26,6,0,2,10,480,18.339,0,1,1,2.1,0,0.98,0.9,0.0901,0.1266
15818,0,4,3,30,29,28,6,650,19.191,200.03,1,1,7229.9,1,1,0.79,0.0466,0.0136
15819,1,0,1,23,0,0,6,1100,21.387,178,1,1,9740.3,1,0,0.52,0.0394,0.0532
15820,0,15,24,16,1,3,2,80,0,0,1,1,7,1,0.95,0.9,0.0901,0.1266
15821,1,11,20,26,0,2,3,180,20.012,75,1,1,1485.8,1,0.98,0.84,0.0552,-0.0028
15822,1,23,26,1,0,4,2,700,0,0,1,1,35,0,0.94,0.83,0.0743,-0.0108
15823,0,23,28,29,5,13,17,865,52.788,112.03,1,1,2840.3,1,0.89,0.94,0.0616,-0.0008
15824,0,30,22,2,0,3,2,340,0,0,1,1,0,0,0.98,0.96,0.0849,0.0671
15825,0,9,9,11,1,5,5,410,0.75,32,1,1,1918.9,1,1,0.97,0.0886,0.0408
15826,0,25,25,6,26,28,3,600,6.75,0,1,1,1642.9,1,1,0.96,0.0849,0.0671
15827,0,11,16,20,1,9,3,370,75.165,0,1,1,1642.6,1,0.96,0.79,0.0466,0.0136
15828,1,4,3,0,1,0,1,65,0,0,0,1,0,0,0.86,0.12,0.0004,0.072
15829,1,0,0,1,1,0,0,0,0.75,0,1,0,0,0,1,0.12,0.0004,0.072
15830,0,12,28,1,0,1,1,100,0,0,1,1,0,0,0.99,0.92,0.0915,0.0083
15831,1,1,7,21,0,5,8,635,67.931,378,1,1,18502.7,1,0.94,0.52,0.0315,0.0187
15832,1,4,2,0,0,0,2,100,0,0,0,1,0,0,1,0.12,0.0004,0.072
15833,1,3,30,29,30,30,6,450,51.97,268.01,1,1,5450.5,1,0.99,0.41,0.0344,0.0018
15834,1,4,20,30,9,7,5,600,76.809,454.02,1,1,20298.9,1,0.91,0.69,0.0553,0.0016
15835,0,4,22,3,0,4,1,100,42.45,0,1,1,3.5,0,0.98,0.92,0.0643,0.0382
15836,1,20,21,0,0,6,4,500,0,0,0,1,0,0,0.96,0.96,0.0849,0.0671
15837,0,1,1,8,3,4,1,30,10.199,1,1,1,440.7,1,1,0.78,0.0465,0.0156
15838,1,12,23,0,1,2,2,150,0,0,0,1,0,0,0.92,0.3,0.0333,0.0184
15839,1,4,13,0,1,7,0,0,0,0,0,0,0,0,0.83,0.07,0.0225,0.0591
15840,0,0,1,12,0,1,7,340,123.252,152,1,1,4085,1,1,0.9,0.0705,0.0186
15841,0,0,1,21,0,0,4,700,277.223,12,1,1,555.4,1,1,0.92,0.0915,0.0083
15842,0,0,4,12,0,2,1,200,0,0,1,1,49.9,1,0.91,0,0.0111,0.035
15843,1,22,17,0,1,2,5,300,0,0,0,1,0,0,0.99,0.96,0.0849,0.0671
15844,1,27,30,0,6,17,1,350,0,0,0,1,0,0,0.99,0.92,0.0643,0.0382
15845,0,30,30,16,24,29,10,750,4.938,0.01,1,1,3143,1,0.98,0.67,0.0643,0.0194
15846,1,5,20,30,28,30,1,270,4.5,170,1,1,2096.2,1,0.98,0.78,0.0465,0.0156
15847,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0.92,0.0915,0.0083
15848,0,9,30,1,0,6,3,180,1.35,0,1,1,0,0,0.99,0.96,0.0849,0.0671
15849,0,18,26,5,2,7,7,355,8.1,0,1,1,0,0,0.97,0.46,0.0435,0.0131
15850,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.0831,0.0223
15851,1,22,24,0,13,3,1,45,0,0,0,1,0,0,0.99,0.84,0.0552,-0.0028
15852,0,18,26,15,21,30,4,400,100.527,0,1,1,450.9,0,1,0.96,0.0849,0.0671
15853,1,21,16,0,1,3,3,110,0,0,0,1,0,0,1,0.71,0.0611,0.0075
15854,1,6,11,0,0,0,1,45,0,0,0,1,0,0,1,0.47,0.0321,0.014
15855,0,6,16,1,0,6,2,200,0,0,1,1,0.1,0,0.98,0.98,0.0903,0.0204
15856,0,29,30,4,6,6,2,450,0,1,1,1,491.6,1,0.99,0.67,0.0643,0.0194
15857,1,30,29,30,15,29,1,100,17.563,4.01,1,1,6620.8,1,0.95,0.12,0.0004,0.072
15858,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
15859,1,27,26,0,0,1,2,100,0,0,0,1,0,0,0.79,0.38,0.0351,0.0662
15860,0,22,28,1,0,3,5,250,2.264,0,1,1,0.5,0,0.98,0.92,0.0643,0.0382
15861,0,10,16,17,0,10,1,350,0,0,1,1,4.8,0,0.94,0.69,0.0597,-0.0104
15862,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.84,0.0552,-0.0028
15863,1,9,18,3,2,9,2,90,13.858,0,1,1,402.9,1,1,0.8,0.0556,0.0479
15864,0,13,30,18,0,4,7,240,66.453,13,1,1,604.2,0,0.99,0.64,0.0445,0.0345
15865,0,30,28,1,2,8,5,505,0,0,1,1,0,0,0.94,0.64,0.0445,0.0345
15866,0,2,16,3,11,14,1,45,0,4,1,1,2.2,1,1,0.9,0.0901,0.1266
15867,1,16,7,30,0,1,2,400,0,0,1,1,14242.7,1,1,0.44,0.0443,0.0263
15868,1,30,24,13,1,7,6,255,62.871,0,1,1,591.9,1,0.96,0.47,0.0273,-0.0075
15869,0,10,20,2,0,2,2,100,0,0,1,1,0.1,0,0.88,0.79,0.0466,0.0136
15870,1,11,6,0,0,3,1,100,0,0,0,1,0,0,0.94,0.19,0.0321,0.0307
15871,0,11,14,1,0,1,2,200,1.35,0,1,1,0,0,0.97,0.78,0.0465,0.0156
15872,1,15,23,0,4,1,5,250,0,0,0,1,0,0,0.99,0.96,0.0849,0.0671
15873,1,20,28,21,0,21,4,750,68.25,0,1,1,1764,0,1,0.12,0.0004,0.072
15874,0,3,7,9,26,29,1,100,3.104,24,1,1,161.8,1,1,0.96,0.0849,0.0671
15875,0,23,17,30,1,6,5,575,0.037,75,1,1,3900.9,0,0.99,0.92,0.0915,0.0083
15876,0,9,3,3,7,5,0,0,0,0,1,0,14.5,1,0.97,0.99,0.1007,0.0918
15877,1,22,23,6,4,12,6,650,40.072,1,1,1,76.5,1,0.98,0.51,0.0463,0.0073
15878,1,29,18,13,1,3,6,240,0,1,1,1,42.1,1,0.95,0.97,0.0886,0.0408
15879,1,28,28,0,18,23,4,180,0,0,0,1,0,0,0.93,0.07,0.0225,0.0591
15880,0,14,12,14,0,1,4,600,9.49,225,1,1,1660.2,1,0.99,0.9,0.0705,0.0186
15881,1,30,26,30,1,4,3,200,13.5,5,1,1,2586.1,0,0.99,0.92,0.0643,0.0382
15882,1,14,29,0,0,12,3,185,0,0,0,1,0,0,0.98,0.47,0.0321,0.014
15883,1,8,19,7,0,3,2,80,12.05,0,1,1,1.3,0,0.99,0.97,0.0886,0.0408
15884,0,1,1,21,1,2,1,500,6.051,170,1,1,854.7,1,1,0.41,0.021,-0.0047
15885,0,29,22,5,1,19,6,600,43.966,16,1,1,213.1,0,0.99,0.96,0.0849,0.0671
15886,1,0,20,0,0,2,0,0,0,0,0,0,0,0,0.86,0.96,0.0809,0.0286
15887,0,5,21,6,1,4,3,140,8.857,0,1,1,6.9,0,0.95,0.79,0.0466,0.0136
15888,0,26,27,27,1,7,11,530,51.633,165,1,1,19000,1,1,0.96,0.0849,0.0671
15889,0,3,11,9,14,16,4,120,9.895,0.01,1,1,88.2,1,0.99,0.56,0.0586,0.0476
15890,0,25,17,26,26,29,10,490,0,21,1,1,98.2,1,0.98,0.96,0.0849,0.0671
15891,0,10,20,1,2,7,3,195,0,0,1,1,0.2,0,0.97,0.79,0.0466,0.0136
15892,1,8,21,1,0,0,3,110,0,0,1,1,0,0,0.86,0.33,0.0333,0.0233
15893,0,17,25,15,0,4,6,320,29.7,0,1,1,0,0,0.97,0.4,0.0231,0.0477
15894,1,10,18,19,12,12,4,650,22.946,510,1,1,6832.4,1,1,0.85,0.0756,0.0531
15895,0,2,6,8,9,8,2,150,0.036,117,1,1,755,1,0.93,0.88,0.119,0.0134
15896,1,0,11,27,0,12,0,0,0.029,0.01,1,0,157.1,0,1,0.42,0.0327,0.0091
15897,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0231,0.0477
15898,0,5,26,21,8,16,2,90,17.073,0,1,1,147.9,0,0.99,0.54,0.0428,0.0098
15899,1,30,29,0,0,16,6,750,0,0,0,1,0,0,0.97,0.9,0.0705,0.0186
15900,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
15901,0,30,30,22,0,18,1,600,0,0,1,1,389.9,1,0.97,0.27,0.028,0.0253
15902,1,20,26,2,0,2,7,530,50.847,0,1,1,9.6,1,0.99,0.34,0.0293,0.006
15903,1,12,22,4,0,4,1,100,6.75,0,1,1,0.2,0,0.95,0.9,0.0705,0.0186
15904,1,15,19,1,0,20,4,180,4.856,0,1,1,1.2,0,0.98,0.9,0.0705,0.0186
15905,0,16,30,10,3,14,7,390,2.375,94,1,1,3705.5,1,0.98,0.23,0.0269,0.0265
15906,0,1,1,1,1,2,0,0,14.916,0,1,0,0.9,0,1,0.12,0.0004,0.072
15907,1,30,29,24,2,15,9,560,94.27,93,1,1,1174.7,1,0.97,0.42,0.0327,0.0091
15908,0,5,6,7,1,3,1,100,114.045,0,1,1,181.3,0,0.93,0.12,0.0004,0.072
15909,1,27,28,0,14,24,7,495,0,0,0,1,0,0,0.95,0.34,0.0293,0.006
15910,0,1,1,22,0,2,4,480,61.152,16,1,1,2743.7,0,0.88,0.9,0.0901,0.1266
15911,1,30,30,25,3,6,9,1250,676.403,0,1,1,2902.1,1,0.98,0.99,0.1007,0.0918
15912,0,30,24,1,28,30,6,600,0,0,1,1,0.1,0,0.95,0.55,0.0127,0.0254
15913,0,30,29,10,1,2,9,780,0,125,1,1,234.2,1,0.96,0.92,0.0643,0.0382
15914,0,1,0,4,0,7,1,50,15.945,0,1,1,28.5,0,0.88,0.51,0.0463,0.0073
15915,1,30,29,0,0,17,10,750,0,0,0,1,0,0,0.99,0.78,0.0465,0.0156
15916,1,24,30,0,0,1,1,122,0,0,0,1,0,0,0.91,0.92,0.0643,0.0382
15917,0,11,21,23,0,2,9,409,66.246,0,1,1,48.6,1,0.9,0.77,0.0631,0.0179
15918,0,11,10,1,1,3,4,300,2.7,0,1,1,0,0,1,0.96,0.0849,0.0671
15919,1,26,24,30,20,21,0,0,0,0,1,0,7301.9,1,0.96,0.85,0.0756,0.0531
15920,1,13,6,12,3,3,1,50,12.036,0,1,1,904.7,1,1,0.38,0.0385,0.0165
15921,0,16,21,2,0,1,2,130,2.7,0,1,1,0.1,0,0.91,0.85,0.0756,0.0531
15922,1,7,9,0,1,0,1,30,0,0,0,1,0,0,0.94,0.38,0.0385,0.0165
15923,0,26,24,1,2,0,5,500,0,0,1,1,0,0,0.97,0.54,0.0428,0.0098
15924,0,15,13,30,25,22,4,1000,11.631,0,1,1,13301.2,1,1,0.96,0.0849,0.0671
15925,0,29,30,22,28,30,0,0,0,0.02,1,0,360.5,1,0.95,0.92,0.0643,0.0382
15926,0,27,17,30,0,4,1,100,74.272,0,1,1,1233.9,0,0.98,0.51,0.0463,0.0073
15927,1,21,25,0,0,1,4,200,0,0,0,1,0,0,0.98,0.8,0.0831,0.0223
15928,1,0,8,0,0,3,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
15929,0,30,26,4,8,17,3,450,0,0,1,1,3.3,0,0.98,0,0.0088,0.0317
15930,0,9,17,1,1,0,1,100,0,0,1,1,0,0,0.93,0.34,0.0293,0.006
15931,1,0,21,0,0,2,0,0,0,0,0,0,0,0,1,0.17,0.0193,0.0071
15932,1,30,25,29,5,3,6,330,1.35,0,1,1,0.2,0,0.97,0.79,0.0466,0.0136
15933,1,2,1,0,1,0,1,50,0,0,0,1,0,0,1,0.12,0.0004,0.072
15934,1,14,3,0,27,28,1,100,0,0,0,1,0,0,0.99,0.51,0.0463,0.0073
15935,0,8,12,11,4,7,3,290,19.558,78,1,1,1821.5,1,0.96,0.94,0.0616,-0.0008
15936,0,13,21,28,0,1,1,300,80.257,171,1,1,2744.9,0,0.97,0.83,0.0743,-0.0108
15937,1,0,0,10,0,0,0,0,0,0,1,0,772,1,1,0.73,0.0523,0.0245
15938,1,0,14,30,0,5,2,250,0,170,1,1,2481.8,1,0,0.79,0.0466,0.0136
15939,1,22,11,30,0,9,2,95,32.461,0,1,1,4235.6,1,0.89,0.96,0.0809,0.0286
15940,1,12,21,12,1,0,5,300,4.041,144,1,1,304.8,0,0.99,0.35,0.0536,0.0118
15941,0,8,8,2,3,5,3,150,0,0,1,1,9,1,0.99,0.12,0.0004,0.072
15942,1,20,25,17,6,8,11,520,28.562,224,1,1,6458.6,1,0.97,0.67,0.0643,0.0194
15943,0,24,27,29,20,29,16,1440,0,400,1,1,7799.6,1,0.98,0.92,0.0643,0.0382
15944,0,15,11,26,15,11,7,519,15,225,1,1,2512,1,0.95,0.34,0.0293,0.006
15945,0,4,8,12,5,5,1,300,1.89,160.04,1,1,953.3,1,0.97,0.9,0.0901,0.1266
15946,1,0,10,6,0,0,0,0,0,0,1,0,6.6,0,1,0.3,0.0331,0.0305
15947,0,28,26,3,23,22,8,650,0,0,1,1,751.6,0,0.98,0.92,0.0997,0.0498
15948,1,29,25,1,4,11,8,370,0,15,1,1,163.8,0,0.99,0.4,0.0231,0.0477
15949,0,17,20,20,1,28,7,270,51.152,70,1,1,1674.2,0,1,0.96,0.0849,0.0671
15950,0,30,30,1,0,6,4,1300,65.25,0,1,1,286.6,0,0.97,0.78,0.0465,0.0156
15951,1,0,22,0,0,28,0,0,0,0,0,0,0,0,1,0.29,0.0316,0.0864
15952,1,10,25,0,0,2,4,195,0,0,0,1,0,0,0.91,0,0.0218,0.2211
15953,1,2,5,13,0,4,1,250,73.267,0,1,1,4770.5,1,1,0.84,0.0552,-0.0028
15954,1,16,18,29,6,6,3,145,0.009,0.02,1,1,2006.3,1,0.96,0.96,0.0809,0.0286
15955,0,18,21,1,0,0,5,250,6.75,0,1,1,0.4,0,0.89,0.9,0.0705,0.0186
15956,0,3,25,22,2,11,2,95,21.6,0,1,1,12.8,1,1,0.23,0.0269,0.0265
15957,1,13,17,0,0,1,4,200,0,0,0,1,0,0,0.96,0.95,0.0744,0.018
15958,1,13,15,3,0,1,2,150,4.05,0,1,1,0,0,0.87,0.9,0.0703,0.0117
15959,0,6,11,1,0,0,2,80,0,12,1,1,169.1,0,1,0.46,0.0445,-0.0081
15960,1,16,19,16,20,24,4,300,22.5,0,1,1,100.7,1,0.95,0.96,0.0809,0.0286
15961,1,0,0,17,2,0,0,0,9.45,0,1,0,0.3,0,0,0.98,0.0903,0.0204
15962,0,18,13,2,3,6,4,400,52.5,0,1,1,4.1,0,0.96,0.78,0.0465,0.0156
15963,0,30,25,4,2,12,2,100,10.8,0,1,1,0,0,0.95,0.29,0.0105,0.0455
15964,0,27,22,8,8,8,11,1050,27.75,108,1,1,277.9,0,1,0.96,0.0849,0.0671
15965,0,30,26,4,9,5,6,760,46.5,1.01,1,1,274.4,0,0.97,0.69,0.0597,-0.0104
15966,0,3,12,6,0,2,1,50,0,0,1,1,12.5,0,1,0.99,0.0788,0.0405
15967,0,29,30,17,19,22,13,1750,8.895,189,1,1,2847.2,1,0.92,0.98,0.0903,0.0204
15968,0,9,26,1,2,5,2,130,4.05,0,1,1,0.1,0,0.96,0.85,0.0756,0.0531
15969,0,0,1,9,5,2,2,60,14.909,18,1,1,46.2,1,1,0.96,0.0809,0.0286
15970,0,30,27,25,29,30,3,1400,0,0,1,1,4622.4,1,0.96,0.85,0.0756,0.0531
15971,0,3,15,9,0,1,1,200,0,0,1,1,1794,1,0.95,0.96,0.0809,0.0286
15972,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.92,0.0643,0.0382
15973,0,11,25,2,7,9,1,100,0.96,0,1,1,0.1,0,0.94,0.98,0.0903,0.0204
15974,0,6,5,16,2,0,4,660,56.543,259,1,1,7123.7,1,1,0.92,0.0997,0.0498
15975,0,5,3,26,3,7,3,400,2.062,320,1,1,4094.9,1,0.96,0.9,0.0901,0.1266
15976,0,0,2,4,0,0,1,169,0,0,1,1,854.4,1,0.83,0.69,0.0597,-0.0104
15977,1,29,27,0,0,1,2,150,0,0,0,1,0,0,0.99,0.32,0.0311,-0.0055
15978,1,10,27,0,0,6,2,240,0,0,0,1,0,0,0.93,0.96,0.0849,0.0671
15979,0,10,1,14,0,2,0,0,54,0,1,0,101,1,1,0.92,0.0643,0.0382
15980,1,1,11,17,1,0,1,50,39.15,0,1,1,0.1,0,0.95,0.96,0.0849,0.0671
15981,1,30,30,0,30,28,2,800,0,0,0,1,0,0,0.97,0.56,0.0586,0.0476
15982,0,30,29,3,0,1,13,430,6.75,0,1,1,0,0,0.98,0.52,0.0315,0.0187
15983,0,30,26,30,30,30,18,2855,636.642,216,1,1,19648.8,1,0.95,0.57,0.0339,0.0124
15984,1,23,18,30,10,10,5,900,19.686,340,1,1,4298.7,1,0.99,0.99,0.0943,0.0147
15985,1,5,22,7,1,3,1,100,203.85,16,1,1,103.4,0,1,0.85,0.0756,0.0531
15986,1,8,20,0,0,2,1,248,0,0,0,1,0,0,1,0.41,0.021,-0.0047
15987,1,9,17,0,3,7,3,215,0,0,0,1,0,0,1,0.96,0.0849,0.0671
15988,1,19,28,0,2,5,4,880,0,0,0,1,0,0,0.98,0.34,0.0293,0.006
15989,0,3,7,17,3,3,2,280,0,170,1,1,1571.3,1,0.98,0.9,0.0705,0.0186
15990,0,11,11,1,0,6,3,165,1.5,0,1,1,0.1,0,0.98,0.97,0.0886,0.0408
15991,1,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0.54,0.0428,0.0098
15992,0,1,13,26,0,6,4,400,74.578,331.02,1,1,11021.4,1,1,0.78,0.0465,0.0156
15993,1,2,3,20,3,5,2,200,0,75,1,1,1062.7,1,1,0.8,0.0556,0.0479
15994,1,18,25,1,26,25,3,200,2.7,0,1,1,0.1,0,0.96,0.96,0.0809,0.0286
15995,1,30,29,21,2,6,4,750,0,0,1,1,6269.1,1,0.79,0.9,0.0705,0.0186
15996,1,5,2,30,0,1,7,650,28.566,400,1,1,11791.4,1,0.92,0.69,0.0597,-0.0104
15997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0407,0.0211
15998,1,27,28,1,6,11,5,215,0,1,1,1,0,0,0.89,0.42,0.0327,0.0091
15999,0,5,18,8,0,4,3,160,13.506,0,1,1,3984.5,1,1,0.92,0.0915,0.0083
16000,0,8,10,15,0,0,4,720,38.233,0,1,1,11626.2,1,1,0.96,0.0849,0.0671
16001,1,30,28,0,0,16,18,889,0,0,0,1,0,0,0.96,0.94,0.0616,-0.0008
16002,0,0,2,30,0,1,1,250,0,170.01,1,1,1800.1,1,0,0.66,0.0467,0.021
16003,1,10,10,4,0,0,1,50,0,0,1,1,43.5,1,0.97,0.12,0.0004,0.072
16004,0,21,28,30,2,3,5,550,0,0,1,1,2489.4,1,0.98,0.92,0.0915,0.0083
16005,1,11,25,0,0,1,4,145,0,0,0,1,0,0,1,0.39,0.0177,0.0533
16006,0,6,25,2,0,0,1,50,0,0,1,1,0,0,1,0.92,0.0643,0.0382
16007,0,20,21,1,1,3,4,400,1.35,0,1,1,0,0,0.95,0.69,0.0597,-0.0104
16008,0,1,21,27,0,3,3,460,28.971,0,1,1,5683.7,1,1,0.47,0.0321,0.014
16009,1,3,4,1,3,1,1,100,5.25,0,1,1,0.3,0,1,0.96,0.0849,0.0671
16010,1,30,30,0,0,11,9,730,0,0,0,1,0,0,0.99,0.99,0.0943,0.0147
16011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.67,0.0643,0.0194
16012,0,23,27,25,1,3,10,870,174.69,0,1,1,12097.8,1,0.98,0.8,0.0831,0.0223
16013,1,18,20,0,0,0,1,100,0,0,0,1,0,0,0.94,0.95,0.0744,0.018
16014,1,9,3,7,4,4,1,100,6,0,1,1,111.6,1,1,0.12,0.0004,0.072
16015,0,17,9,28,0,4,4,650,114.15,0,1,1,5558.5,1,1,0.96,0.0849,0.0671
16016,1,3,14,1,0,1,1,50,0,0,1,1,0,0,1,0.47,0.0473,-0.0276
16017,1,21,8,0,13,7,8,439,0,0,0,1,0,0,0.92,0.97,0.0886,0.0408
16018,0,17,26,5,28,29,5,190,5.125,13,1,1,147.3,0,0.96,0.46,0.0427,0.0026
16019,1,9,20,9,5,2,5,250,13.5,0,1,1,0,0,0.97,0.98,0.0903,0.0204
16020,1,27,30,0,1,21,7,430,0,0,0,1,0,0,0.98,0.34,0.0293,0.006
16021,1,20,27,5,1,7,1,50,16.771,0.1,1,1,230.4,0,0.97,0.85,0.0756,0.0531
16022,0,24,27,15,1,10,10,800,142.464,124.01,1,1,5492.3,1,0.97,0.92,0.0643,0.0382
16023,0,3,20,1,0,10,1,100,3.75,0,1,1,0.6,0,0.98,0.84,0.0552,-0.0028
16024,1,15,24,2,2,3,4,320,0,0,1,1,53.9,1,0.87,0.96,0.0809,0.0286
16025,0,14,25,1,1,3,4,280,2.7,0,1,1,0,0,0.98,0.42,0.0327,0.0091
16026,0,0,24,25,0,5,1,200,10.523,0,1,1,1974.2,1,1,0.68,0.0645,0.0304
16027,0,24,19,9,23,27,4,330,3.262,136,1,1,1179,1,0.9,0.12,0.0004,0.072
16028,0,6,23,3,26,28,5,270,21.767,75,1,1,427.8,1,0.89,0.84,0.0552,-0.0028
16029,1,14,19,2,6,5,12,440,1.35,0,1,1,0,0,0.96,0.84,0.0552,-0.0028
16030,0,16,21,3,29,28,6,200,1.35,0,1,1,0.4,0,0.95,0.46,0.0445,-0.0081
16031,1,28,25,23,3,4,5,220,25.898,0,1,1,3620.8,1,0.91,0.46,0.0239,0.0091
16032,1,8,29,8,26,29,5,380,51.318,18,1,1,8.1,1,0.97,0.5,0.0324,0.0015
16033,0,18,19,8,2,24,5,450,98.474,84,1,1,748.8,1,1,0.96,0.0849,0.0671
16034,1,12,19,1,1,1,6,240,1.35,0,1,1,0.7,0,0.98,0.23,0.0269,0.0265
16035,1,2,29,21,28,30,2,130,49.786,16.01,1,1,4195.9,1,0.96,0.64,0.0445,0.0345
16036,0,3,21,5,28,30,2,200,28.2,15,1,1,40.5,1,1,0.69,0.0553,0.0016
16037,0,28,28,5,3,17,4,270,9.214,60.01,1,1,1259.8,1,0.98,0.42,0.0327,0.0091
16038,1,3,24,1,0,2,0,0,2.788,1,1,0,0.9,0,1,0.99,0.0788,0.0405
16039,1,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0.96,0.0849,0.0671
16040,1,29,27,0,6,18,2,150,0,0,0,1,0,0,0.95,0,0.0129,-0.0603
16041,0,23,26,23,19,27,6,390,32.465,12.01,1,1,1859.9,0,0.97,0.8,0.0831,0.0223
16042,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.97,0.0886,0.0408
16043,1,3,3,14,0,6,1,200,21.425,0,1,1,5230.4,0,1,0.8,0.0556,0.0479
16044,0,11,17,7,0,3,3,270,0,0,1,1,186.8,0,0.97,0.96,0.0809,0.0286
16045,0,5,10,8,27,29,2,150,0.753,0,1,1,19.1,0,0.95,0.96,0.0849,0.0671
16046,1,28,27,3,2,3,6,180,8.206,0,1,1,100.3,0,0.94,0.23,0.0269,0.0265
